ticker,n_obs,rho,sharpe,explanatory_mean_return,explanatory_risk_averse,predictive_risk_averse,explanatory_prospect_theory,predictive_prospect_theory,explanatory_risk_neutral,predictive_risk_neutral,explanatory_risk_seeking,predictive_risk_seeking
CINF,131,-0.06823610317841604,0.009910091608898669,0.0006803884538369676,4.4924189046181,4.1858737447219125,2.406121046155724,2.241936722190484,0.4652379271788468,0.43349190397735865,0.039844490494340794,0.03712565772987754
CL,131,-0.2582351850882452,0.10633529554098216,0.00788982009307695,5.510181658097184,4.087258877748604,3.0410906310110013,2.255774029041747,0.641863610318975,0.4761118421068452,0.0705165547004894,0.05230669914562315
CLX,131,-0.004149313327648873,0.08517956111031655,0.006414312343835391,5.269689950992459,5.247824356246229,2.9808591394690698,2.9684906209138266,0.6380800463184355,0.6354324522781396,0.05699362348653649,0.0567571390850128
CMCSA,131,-0.1231350661748865,0.08658011621254752,0.0073019818560465044,4.821127166651966,4.227477353948733,2.8498041275254526,2.4988933076971414,0.6834133182835993,0.5992611741119496,0.0727717362372548,0.06381098368001906
CMI,131,0.03511909821348999,0.10933536317250755,0.013897090951395324,5.2882422458997596,5.102523947089279,3.224629560386398,3.1113834781530647,0.8928876509317858,0.8615302418251,0.14720984918058821,0.14203997202922208
CMS,131,0.1363231277968102,-0.01711195175094733,-0.0019473786163399093,3.923246736364564,3.3884174701447187,2.2457161187117527,1.9395730732652539,0.5494146888231111,0.47451675998523335,0.08394699292019622,0.07250307627617839
CNP,131,-0.07060740953815997,0.032819775671136205,0.0037089431647241823,4.578317407215901,4.255054275048922,2.662410866123264,2.4744249317400517,0.662830285052107,0.6160295556611376,0.10761912041357614,0.10002041310439823
COF,131,-0.1016287619456068,0.08833512194910757,0.011070352780070958,4.681190671166169,4.205447058824227,2.9288954685849866,2.6312354482445968,0.8379730200910053,0.7528108595153353,0.12978385868497724,0.11659408580629942
COP,131,-0.02400953830064638,0.13779841888702407,0.010607050103489031,6.752971185742163,6.590835465414925,3.69262605913514,3.6039678123383703,0.7430428228472327,0.7252027077330616,0.06626155721183856,0.06467064781610045
COST,131,0.07066051009622898,0.12513884897186114,0.010526545297273352,6.154393304538256,5.719520734306767,3.505781268456763,3.2580609757418033,0.7439528945386982,0.6913848035230277,0.06337946923610402,0.058901043610252654
CSCO,131,0.0560589362480169,0.09029232438438255,0.011020886629449778,5.221321758477175,4.9286200148883195,3.134976073100936,2.959232649279912,0.8261940203907624,0.7798784624731838,0.11735505288855777,0.11077625346029546
CSX,131,0.08862119500664098,0.07299088692678847,0.006142173456512785,5.710106549592351,5.204070083552229,3.1890504486001503,2.90643298690874,0.6651270065018022,0.6061826563544226,0.061378441042342885,0.0559390102495258
CTAS,131,-0.1272276693292188,0.037420924445805394,0.003783049533331976,4.507503514646292,3.9340243479845816,2.622245352914117,2.288623188253479,0.6368273714228994,0.5558053091917111,0.08361370975677952,0.07297573234045471
CVS,131,0.06118486774531589,0.09694801904386366,0.008108339204994668,5.612789108277786,5.269371349005461,3.202766245151213,3.006805416022474,0.6996937693630121,0.6568830986223146,0.0669840525957491,0.06288564219663291
CVX,131,-0.216306892590096,0.13500708475800619,0.008409607909786284,6.982566966862941,5.472189603958567,3.643191642078024,2.8551441788699177,0.624858435670527,0.48969724914192697,0.04000850740194307,0.03135439148866091
D,131,-0.008311165684284453,0.1394194496650134,0.008208186136663784,6.818322511143611,6.76165430306461,3.5633762834216665,3.533760472734699,0.6186656945703173,0.6135238614795604,0.04177746430744644,0.04143024487971797
DE,131,0.07731091534091934,0.08794512705284276,0.007857171589543873,5.49866275422627,5.073556103546016,3.1797061036936025,2.933880114301942,0.715173921065875,0.6598831706003178,0.06403849577919558,0.05908762105345037
DGX,131,0.09735086110519556,0.23642961945598706,0.024633122377079042,7.039179975755377,6.353909743641141,4.245500719312925,3.832197568465084,1.1756817449825674,1.0612281147228555,0.20360323322230572,0.1837822831443123
DHR,131,-0.016877951777973885,0.15915217317703606,0.013116275203704963,6.719070653705682,6.605666503219638,3.7013330345094446,3.6388621140387722,0.8043502265774753,0.7907744422406984,0.09553442243794753,0.09392199706290327
DIS,131,0.012818199193148678,0.00021077499686520898,1.693433219918021e-05,4.255577489234063,4.201028649295181,2.3277230609123807,2.29788584305112,0.48788353306872834,0.4816297447587963,0.04796769040070319,0.0473528309903117
DOV,131,0.01921637849442949,0.04408907768723423,0.003641634501145222,4.7272534606298855,4.63641276889132,2.643313721655702,2.592518804700847,0.5752582147999046,0.5642038352122798,0.05663536067878519,0.05554703415181313
DRI,131,-0.16464316631498258,0.13740140455508426,0.015401655053473347,5.245867729585523,4.382171456516974,3.2388740967853344,2.705615610195018,0.9168964965645875,0.7659357541870793,0.15739552949442912,0.13148143115464309
DTE,131,-0.029547056871232047,0.06282783127329113,0.0033757475092231113,5.673511545769318,5.50587597746688,2.939119483878002,2.8522771533365123,0.4829637907298488,0.46869363213840814,0.027979645347274398,0.02715292917496158
DUK,131,0.05153303240694005,0.053228569320390266,0.0039194151937345404,5.130680178686402,4.86628067076851,2.838140506857869,2.691882520142513,0.5678130499083488,0.5385519216063384,0.04564183242816127,0.04328977039852871
DVN,131,-0.08648895174923253,0.1524769428081045,0.01539638264635041,6.175807274007179,5.641668176673013,3.6870504437753486,3.368161315846676,0.9166912948525455,0.8374076256831022,0.1094754666764111,0.10000704832131027
EBAY,123,0.3062957537942233,0.16161255934853608,0.033535602345395786,4.927860894059648,3.418478026920573,3.2887412865679617,2.281413795164444,1.28769693673162,0.8932808328368963,0.5482355501189762,0.3803133290384937
ECL,131,-0.13248404584916293,0.1472128408206384,0.009950911587969217,6.343984741266343,5.503507975938023,3.4338716187650937,2.9789384137844794,0.6755071563400982,0.5860132352680989,0.05523928809865192,0.047920963721515
ED,131,0.04819151249476907,0.0589167876174674,0.0030155019106362503,5.30983932054934,5.053950132587871,2.733478462173561,2.601748000709542,0.45935637384866984,0.43721929541878984,0.03169764781435061,0.030170090223650543
EFX,131,-0.030713385713631264,0.07416193627374891,0.005931336708409558,5.32207112971857,5.158612306316143,2.9507765860173865,2.8601482465762826,0.6249158797437647,0.6057225972906213,0.06298543259769786,0.06105093671198484
EIX,131,0.10419001976278278,0.0738653027576622,0.006701431680456658,5.20036827698854,4.658541803435355,2.9822624994974087,2.6715405107369676,0.681221627055597,0.6102451322698393,0.07591599402901987,0.06800630511082499
EMR,131,-0.003864719628510796,0.07039101499151035,0.004526305903642017,5.900817435727538,5.878012430759423,3.046101296729155,3.034328969257254,0.5117798393106708,0.5098019537202108,0.03346103572817835,0.03333171820660936
EOG,131,-0.08914709135327233,0.18326952710554412,0.021233469656938397,6.078866071975151,5.536952842932474,3.738120881991062,3.4048782782346296,1.0580235009323387,0.9637037832408144,0.1755386025240731,0.1598898466888338
EQR,131,-0.1021902882422261,0.0913466510422146,0.005622076366178491,5.858614765691472,5.259921234085299,3.1390323500264223,2.81825372937555,0.572121488307771,0.5136562285080285,0.03701406633690048,0.03323158822891574
ETN,131,0.08279199569692315,0.07694593279235966,0.00605457310290055,5.833311578479143,5.350360071374886,3.2214048963510296,2.954698356034288,0.6246560199477224,0.5729395014321533,0.04763284687657552,0.043689228422937876
ETR,131,0.0840738455642838,0.1785482735396164,0.012029594720693235,6.735181817519555,6.168929181546044,3.7250531290240043,3.411873587535688,0.7671451059630863,0.7026482667989497,0.07176437355399508,0.06573086669479893
EXC,131,0.14313355981199544,0.23498179956904133,0.017413801422290022,7.886675969527913,6.7578279629256635,4.37158319017903,3.7458629261544263,0.9453581232603582,0.810045649780916,0.10553440382843396,0.09042888892583353
EXPD,131,0.031465945206904745,0.22436196021723345,0.021001237878226824,7.439302555813382,7.205217869214572,4.400108801186993,4.261655218744424,1.0629357788801026,1.0294894999034028,0.11767078364859475,0.11396816121785452
F,131,-0.22575087690576134,-0.04295949485966023,-0.005580483508378687,3.2112871487062793,2.4863362588896347,1.98974796312831,1.5405606156306415,0.5751328143293418,0.4452960771572145,0.09744012339493413,0.07544293009272215
FAST,131,-0.0014311780224531936,0.13468538551001932,0.014653640979299313,5.393216132832404,5.385497480432755,3.264581670560907,3.2599094730214966,0.896816435342763,0.8955329313703256,0.1371543746019149,0.13695808227530132
FCX,131,0.09728538498277048,0.10159014631808033,0.014384801995426143,4.685802425820979,4.229942332871786,2.997737308354807,2.706101280234295,0.9188279222752448,0.8294393941237784,0.15174129914896492,0.13697908844347212
FDX,131,0.0144153025018383,0.1031976563122622,0.008564537317322153,5.79830854487675,5.714724173203358,3.2513375468929437,3.204468532618897,0.7074930967429436,0.6972943697354317,0.07613199446375113,0.07503452873348787
FE,131,-0.07721462282329175,0.0929998812297607,0.006263770753850397,5.937537078489345,5.479072392474481,3.2111499434059225,2.9632022116967995,0.6068501473142768,0.5599924420791459,0.047188857545900034,0.04354518770903132
FISV,131,-0.11374110679131012,0.11682040482546314,0.011008137232396157,6.237120269141088,5.527703306538466,3.5258836230505035,3.1248457173473847,0.7852535990194185,0.6959379855550902,0.08967236967988419,0.07947293510389465
FITB,131,-0.15993840725542618,-0.05885974641135824,-0.005523906647325482,3.4401246234032525,2.8899165703759633,1.932113787281134,1.6230945855071401,0.44410843041606085,0.3730784354066088,0.06238778849400186,0.0524095849700828
GD,131,0.1054440115543965,0.14861217455904105,0.010722648249786363,6.792200110646564,6.076003283699775,3.699750042814715,3.3096335565517814,0.7154585402889927,0.6400177217000684,0.055827027502214785,0.04994040176922364
GE,131,0.04316653428129946,-0.014940995091658657,-0.0010447341029935905,4.290896073816686,4.105672961348785,2.286938389733478,2.188219185333828,0.4133248474547101,0.3954830462577435,0.026961825111905247,0.025797976563925788
GILD,131,-0.05077413651030165,0.2313371093186806,0.03162682321376856,6.839555114648245,6.492282609587364,4.2723905003630644,4.0554635618723145,1.3290765774767124,1.2615938618992653,0.3127951441077884,0.2969132407611001
GIS,131,-0.05184362548142369,0.11771355926575497,0.006150158865124445,6.120665973511686,5.803348459084052,3.206856464509385,3.0406013989906775,0.5523033766836358,0.5236699672707237,0.03520750891748372,0.03338222401103181
GLW,131,0.08123732176139029,0.08510275812786813,0.017028233771476865,4.145967239997518,3.809159965309656,2.7241609978614902,2.502857454348386,0.9710005259408935,0.8921190437845539,0.3530892141722991,0.3244051920701076
