ticker,n_obs,rho,sharpe,explanatory_mean_return,explanatory_risk_averse,predictive_risk_averse,explanatory_prospect_theory,predictive_prospect_theory,explanatory_risk_neutral,predictive_risk_neutral,explanatory_risk_seeking,predictive_risk_seeking
CPT,131,-0.03764371697698122,0.11950495466225478,0.008009112217173027,6.295362369324025,6.058381530025653,3.4239225548124685,3.2950333832080054,0.6470469596764343,0.6226897070555585,0.047751530964068443,0.0459539858472395
COF,131,-0.10192330866185277,0.09076319777039492,0.011361325165461003,4.705069480715779,4.225513231757322,2.945598600892899,2.6453734455001703,0.8433792704848324,0.7574192647801986,0.13050061634945878,0.11719956174871086
CAH,131,-0.006122067260160236,0.04742589421605654,0.003924352353704406,5.278446210622564,5.246131207891994,2.9264105453481073,2.908494863158644,0.6037630495668423,0.6000667715681947,0.05344664592490057,0.05311944196371835
CCL,131,0.11232791278215472,0.060278532564560075,0.00645117745169151,4.8434005341623,4.2993514613918755,2.811616420825704,2.4957934167303204,0.6951407429297592,0.617057034186623,0.0995116521346201,0.08833371595283437
CASY,131,-0.27028634177405597,0.09271696172142271,0.008527725480642945,5.575840971789872,4.06876731321089,3.1938523831693413,2.3305977063561496,0.7415508643931117,0.5411197940169085,0.08298557025655325,0.06055570405187556
CAT,131,-0.008032307477515698,0.11891966794007909,0.011026924608821743,5.77602584498561,5.7296310294006085,3.3370273354003643,3.3102233057815535,0.7815630272097154,0.775285272662109,0.095827379872984,0.09505766489307949
COR,131,0.0357910602849111,0.124887988882378,0.013477141715447555,5.410168480890105,5.2165328146390415,3.2556910982016474,3.1391664618368638,0.8722906189557972,0.8410704128267878,0.12966604512027494,0.12502515988246918
CNP,131,-0.09082975935621679,0.06696716956912652,0.0074412008155541505,5.050829520597705,4.592063890692539,2.933280186795645,2.666851053304638,0.731895843312062,0.665417919990212,0.11853492240770495,0.10776842393010527
CRL,102,0.0036686459219014973,0.07244484384381034,0.008057879848800792,5.176475725330118,5.157485068770563,3.043134750908657,3.031970567014939,0.8248935083207853,0.8218672661154812,0.1372304693390867,0.13672701933738524
SCHW,131,0.17877305701889135,0.10927808780512256,0.013809125429833397,4.824950402812762,3.9623792693373936,3.041303028237703,2.497599988558837,0.8906184141240225,0.731399837593754,0.14526290292208685,0.11929380969526694
CVX,131,-0.21557392843616077,0.1565538928120246,0.009857710304973417,7.316210339367977,5.739026135245165,3.846573346712044,3.017352419343499,0.6707189216335862,0.5261294088205686,0.04391466503682496,0.034447808178878485
CB,131,-0.017542766425253365,0.10846878005375116,0.00910577988875849,6.265765306017177,6.155846448778262,3.436528468667441,3.3762422524278746,0.7102710969007068,0.6978109769491692,0.0721178738127216,0.07085272679733913
CHD,131,0.05849222226465045,0.2644679827813601,0.01660910373022746,8.585875618427643,8.08366867341793,4.629124361043964,4.358356590027072,0.9053591179652244,0.8524026512078746,0.07736457310028372,0.07283934729509213
CIEN,131,0.03367294129877404,0.019839322400566715,0.005089347451530192,2.7611784727818796,2.6682014721524565,1.9420146581741433,1.8766213125880866,0.856874543191958,0.8280210569986414,0.38346338243096034,0.3705510424641333
CI,131,0.07384822338023346,0.06591866522095628,0.007561652373503244,5.293345078931701,4.9024409491140934,3.082461319341444,2.854827027269788,0.7388967608904777,0.6843305478373068,0.09281476072219112,0.08596055553939584
CINF,131,-0.06574737009432649,0.035573210713049155,0.002424728433769849,4.8851222445594455,4.563938304390368,2.6133636445223956,2.4415418577949235,0.4983377340826463,0.4655733386479465,0.041760581773134374,0.03901493334794172
CTAS,131,-0.12841364859901364,0.04113941621061941,0.004151355840617332,4.547803830161897,3.963803747218239,2.645711919806541,2.305966399042282,0.6425191729920178,0.560010941693292,0.08433863485467288,0.0735084030351244
CSCO,131,0.05599419925930752,0.09028080273485953,0.011020339595052948,5.2212229410179365,4.928864743281311,3.1351531861128126,2.959602793901159,0.826245542056552,0.7799805845375228,0.11733536321055575,0.11076526350278068
C,131,0.13188691397105287,-0.015592828561156123,-0.0015789787174287006,4.350683754340067,3.776885500316161,2.4218247374315904,2.1024177466329825,0.5178969189423384,0.4495930925479168,0.04968667441031684,0.04313365225685567
CLX,131,-0.004182245166929988,0.09829356120503921,0.007399923151928496,5.447252043700772,5.424470300167955,3.0963869388170715,3.0834370895072585,0.6616842253247378,0.6589168996713396,0.058541741196714445,0.05829690528253082
